hours,stress,subject,study,preparation
13.6,6,italian,repeat,8.0
18.1,4,math,flashcards,9.8
17.9,3,history,repeat,8.4
1.1,10,computer_science,read,3.5
12.2,7,science,flashcards,7.7
2.5,7,science,repeat,2.4
1.6,6,history,flashcards,5.0
9.0,6,philosophy,flashcards,6.9
2.0,7,science,flashcards,4.0
14.6,3,computer_science,flashcards,9.0
19.4,5,science,repeat,8.7
11.4,6,history,read,6.5
4.7,6,physics,exercise,3.5
16.9,3,math,read,5.6
17.1,4,art,repeat,8.5
14.7,4,computer_science,read,6.8
12.3,4,math,exercise,5.8
17.4,7,english,repeat,10.0
3.3,6,science,repeat,2.6
18.6,1,science,repeat,8.0
18.9,4,philosophy,flashcards,10.0
17.4,5,math,flashcards,9.4
5.0,7,english,repeat,4.4
17.2,1,science,read,6.1
10.0,5,philosophy,flashcards,8.0
11.9,4,math,exercise,5.3
16.8,6,philosophy,repeat,9.3
0.6,7,math,flashcards,2.0
7.3,7,italian,repeat,5.3
16.3,5,italian,repeat,8.8
16.3,3,history,repeat,8.1
17.0,3,computer_science,repeat,7.6
3.4,8,philosophy,read,2.6
14.1,1,history,flashcards,8.5
2.9,9,philosophy,repeat,3.1
15.7,3,science,read,5.7
4.9,7,art,repeat,3.4
14.8,2,philosophy,repeat,6.6
9.1,8,science,repeat,5.6
19.7,3,english,flashcards,10.0
11.6,5,italian,flashcards,8.7
12.7,6,history,flashcards,9.7
7.4,8,art,flashcards,6.7
14.7,3,italian,flashcards,8.5
9.9,5,history,repeat,6.5
0.4,10,art,flashcards,4.2
12.2,4,physics,flashcards,6.7
16.6,6,science,read,8.0
4.7,7,physics,read,2.5
4.4,6,science,read,2.1
12.2,6,math,exercise,6.3
16.4,4,computer_science,repeat,8.7
5.0,8,art,flashcards,5.5
18.6,3,physics,exercise,8.0
18.5,5,computer_science,repeat,9.4
4.0,8,art,repeat,3.9
5.3,6,history,repeat,4.2
14.0,2,math,exercise,5.4
19.0,4,history,repeat,8.4
14.2,6,science,flashcards,8.0
8.9,6,computer_science,read,4.7
3.4,4,art,flashcards,5.7
9.2,7,philosophy,repeat,6.3
12.1,6,computer_science,repeat,7.1
6.6,7,english,flashcards,7.4
10.2,5,physics,read,3.7
2.6,4,art,read,1.6
9.0,7,italian,flashcards,7.1
1.8,7,italian,read,1.9
1.0,7,science,repeat,1.4
17.1,6,computer_science,flashcards,10.0
4.1,8,computer_science,read,4.6
11.5,5,italian,flashcards,8.1
3.0,6,computer_science,repeat,3.1
5.3,5,computer_science,repeat,4.5
7.2,7,science,flashcards,6.4
2.9,4,physics,flashcards,4.1
0.9,9,english,read,1.7
17.5,5,physics,exercise,7.8
0.2,10,english,flashcards,4.8
1.2,9,philosophy,flashcards,4.6
16.1,6,physics,flashcards,8.4
5.6,6,math,flashcards,4.5
14.5,2,philosophy,flashcards,8.0
2.9,8,english,repeat,3.6
4.7,7,english,repeat,5.3
11.5,7,philosophy,flashcards,7.5
19.8,5,english,read,8.3
1.5,6,art,flashcards,4.0
8.0,7,math,exercise,3.8
0.9,4,art,repeat,1.9
4.0,7,english,repeat,4.3
18.1,5,physics,exercise,8.0
1.9,5,art,repeat,2.5
17.1,5,physics,flashcards,8.7
3.6,6,philosophy,read,3.1
17.2,3,computer_science,repeat,7.4
10.8,7,history,repeat,7.5
17.6,3,english,repeat,8.3
3.0,7,history,read,2.8
15.2,5,math,flashcards,8.6
13.6,6,physics,exercise,6.5
10.9,5,art,flashcards,8.0
16.2,6,history,flashcards,10.0
13.0,4,science,flashcards,8.1
17.5,5,english,flashcards,10.0
7.6,7,history,repeat,5.7
11.8,6,art,flashcards,8.4
17.4,2,art,read,7.5
4.3,9,math,exercise,3.7
9.7,6,italian,repeat,6.1
19.2,7,science,flashcards,10.0
9.5,6,history,flashcards,7.9
5.1,7,science,flashcards,4.8
7.0,5,italian,repeat,5.3
17.7,4,history,repeat,8.3
19.1,5,science,flashcards,10.0
19.0,4,physics,read,6.9
14.0,5,art,repeat,7.7
10.2,7,computer_science,flashcards,8.0
3.7,6,philosophy,repeat,3.2
2.5,7,english,flashcards,5.6
1.2,7,computer_science,repeat,3.7
0.4,9,history,flashcards,3.5
17.6,5,history,flashcards,9.7
16.2,3,science,read,5.8
11.4,4,art,repeat,6.3
20.0,3,italian,flashcards,10.0
19.1,2,math,exercise,8.1
13.1,5,science,repeat,6.4
9.3,8,math,exercise,5.2
3.0,8,philosophy,repeat,3.9
10.3,7,science,repeat,6.7
3.2,5,philosophy,repeat,3.1
8.0,5,english,repeat,6.1
18.9,1,science,repeat,7.7
6.8,6,art,flashcards,6.0
3.1,10,art,read,3.6
11.6,8,history,flashcards,8.6
12.0,6,english,repeat,7.5
3.9,7,history,repeat,4.1
3.9,8,math,flashcards,3.6
19.8,1,computer_science,read,8.9
4.9,7,italian,flashcards,6.3
16.8,1,english,flashcards,9.5
9.4,2,italian,repeat,4.9
8.7,5,italian,repeat,5.2
5.9,10,physics,read,2.4
15.5,7,science,flashcards,8.4
17.6,5,english,flashcards,10.0
5.2,7,history,flashcards,6.2
1.9,10,math,flashcards,3.0
2.7,7,science,repeat,3.5
15.9,2,physics,exercise,6.2
8.7,5,math,exercise,3.6
2.6,5,english,flashcards,5.4
6.8,10,computer_science,read,5.0
10.3,6,italian,read,5.2
17.0,2,physics,read,5.7
12.8,5,math,exercise,6.1
3.5,7,history,repeat,4.2
3.2,9,physics,exercise,2.9
8.2,9,math,exercise,4.8
1.5,9,physics,exercise,2.3
15.1,5,history,flashcards,9.9
8.0,6,history,flashcards,7.0
6.9,6,art,read,4.0
10.2,6,italian,repeat,7.0
14.2,5,science,flashcards,8.2
11.4,5,science,repeat,4.9
16.0,3,english,repeat,8.5
12.6,3,philosophy,flashcards,7.7
15.8,4,english,flashcards,10.0
13.9,3,philosophy,repeat,6.8
3.9,6,physics,flashcards,3.8
1.0,8,philosophy,repeat,2.5
18.1,4,art,repeat,8.2
18.9,4,art,repeat,10.0
14.5,5,italian,repeat,7.8
14.5,5,math,exercise,6.2
5.4,9,science,flashcards,4.7
10.8,8,italian,read,6.1
19.8,2,art,repeat,8.9
17.1,5,math,repeat,7.3
6.1,6,english,repeat,6.3
6.0,4,science,repeat,3.4
9.7,7,science,flashcards,7.4
8.1,5,physics,read,2.4
7.4,5,computer_science,flashcards,7.0
12.5,4,science,repeat,5.4
0.2,7,art,repeat,1.6
15.3,7,physics,flashcards,8.5
14.8,2,history,flashcards,9.6
16.6,4,philosophy,read,7.3
16.8,1,english,read,8.8
11.3,4,english,repeat,6.9
15.6,2,history,repeat,7.8
9.8,6,computer_science,flashcards,8.3
19.0,1,science,flashcards,9.2
3.8,9,italian,repeat,4.7
18.3,1,physics,read,5.6
5.2,5,history,repeat,3.9
2.1,8,computer_science,flashcards,4.9
8.8,9,english,flashcards,7.8
12.3,4,history,flashcards,7.5
4.6,8,computer_science,repeat,4.7
11.1,4,english,read,4.7
16.2,3,art,repeat,7.8
5.1,7,physics,exercise,2.5
11.6,4,physics,read,4.8
6.8,8,philosophy,read,3.7
10.6,7,english,repeat,5.8
13.3,4,history,repeat,7.2
7.0,3,physics,exercise,3.7
19.9,2,computer_science,repeat,9.1
11.3,7,history,flashcards,9.2
16.5,4,english,read,8.1
14.5,6,computer_science,repeat,8.1
17.1,6,science,flashcards,9.6
3.5,8,math,flashcards,4.8
4.5,9,physics,flashcards,4.0
9.7,5,physics,read,3.1
17.0,5,philosophy,flashcards,9.6
4.0,7,art,repeat,3.2
19.4,2,philosophy,repeat,8.6
2.6,10,english,flashcards,6.7
3.5,7,philosophy,flashcards,4.8
3.3,6,art,repeat,2.8
11.7,6,art,repeat,7.3
18.4,2,math,flashcards,9.4
5.1,5,computer_science,repeat,3.1
11.1,5,science,flashcards,7.3
3.5,5,art,repeat,3.8
12.6,4,science,flashcards,7.6
2.5,5,physics,flashcards,3.2
9.8,7,italian,repeat,6.4
13.1,7,math,exercise,6.5
11.6,3,english,read,6.6
2.8,10,history,flashcards,5.5
3.2,8,science,read,3.1
13.4,5,philosophy,repeat,7.3
16.2,2,art,read,6.9
18.2,1,science,read,5.9
16.3,4,history,repeat,8.5
19.5,3,art,read,7.7
8.2,6,english,repeat,5.8
6.6,6,italian,repeat,4.8
0.6,7,philosophy,flashcards,2.8
9.0,5,science,repeat,5.6
13.0,5,math,exercise,5.6
16.3,8,science,repeat,8.0
5.3,3,science,flashcards,4.0
10.3,6,history,repeat,5.7
13.2,5,history,repeat,7.2
11.0,5,math,exercise,5.4
5.5,7,science,read,3.4
15.9,7,computer_science,read,8.1
3.5,8,english,flashcards,6.1
18.1,1,history,repeat,8.7
19.1,4,history,flashcards,10.0
7.3,6,computer_science,flashcards,6.7
7.5,5,art,repeat,4.8
14.9,5,science,flashcards,8.0
9.1,6,math,exercise,5.1
0.6,8,history,read,1.0
18.4,3,math,exercise,7.7
8.6,4,math,exercise,5.1
4.1,8,english,repeat,4.9
11.1,5,history,repeat,6.5
4.4,7,philosophy,read,2.4
4.1,6,art,repeat,3.5
10.9,4,math,exercise,5.9
7.8,5,history,read,4.3
11.5,5,art,flashcards,7.9
19.9,2,philosophy,flashcards,10.0
17.2,4,history,flashcards,9.6
0.2,5,science,flashcards,2.4
1.0,10,math,flashcards,3.2
12.2,4,philosophy,flashcards,8.1
12.5,3,science,read,3.9
17.6,5,math,exercise,7.9
12.6,3,physics,flashcards,7.0
4.6,7,italian,repeat,4.2
9.4,4,computer_science,flashcards,8.2
16.2,3,math,read,5.8
18.5,3,philosophy,flashcards,10.0
4.7,6,philosophy,read,2.1
10.8,7,italian,repeat,5.8
3.2,9,history,repeat,4.2
9.9,4,computer_science,repeat,5.2
1.8,8,art,read,1.9
18.8,1,math,repeat,7.1
12.8,5,history,flashcards,9.0
17.1,5,science,flashcards,9.2
20.0,3,art,read,9.1
3.7,6,computer_science,repeat,3.7
13.9,4,history,repeat,6.9
17.7,3,art,repeat,9.7
11.5,5,english,read,6.1
12.8,4,english,repeat,7.5
8.2,6,math,read,2.8
13.5,3,math,repeat,5.1
7.9,2,math,flashcards,4.7
9.5,7,computer_science,flashcards,8.6
2.1,7,history,flashcards,4.6
0.2,8,science,repeat,1.0
1.1,7,physics,flashcards,2.1
3.9,6,philosophy,repeat,4.3
9.1,4,science,repeat,3.3
0.4,10,history,read,1.4
3.1,6,computer_science,read,3.0
15.6,2,art,flashcards,9.4
15.2,5,science,flashcards,8.7
15.8,6,art,repeat,8.8
18.4,3,physics,exercise,7.7
2.4,10,history,repeat,3.3
3.3,8,history,repeat,3.8
6.7,6,philosophy,read,4.1
18.3,3,computer_science,flashcards,9.7
15.5,5,philosophy,repeat,7.4
6.5,8,history,read,4.3
1.8,8,philosophy,flashcards,3.9
12.3,5,italian,flashcards,8.2
5.1,7,history,flashcards,6.2
10.6,6,science,flashcards,7.1
18.8,2,italian,read,8.2
11.5,3,science,repeat,5.6
18.5,4,italian,flashcards,10.0
7.9,5,science,repeat,4.0
12.7,3,history,flashcards,9.6
17.9,6,math,exercise,7.3
11.8,1,english,flashcards,8.5
12.3,6,english,read,6.1
14.3,3,italian,flashcards,8.0
17.6,2,english,read,8.7
1.8,8,art,repeat,3.0
6.7,10,italian,flashcards,6.5
8.0,7,science,repeat,4.5
18.2,2,computer_science,flashcards,10.0
19.1,3,philosophy,repeat,8.4
2.4,7,science,flashcards,3.7
2.4,4,art,read,1.1
18.7,3,computer_science,flashcards,10.0
5.9,6,english,flashcards,6.7
4.8,8,art,repeat,5.4
0.7,7,italian,flashcards,4.7
5.5,9,physics,flashcards,5.0
13.9,5,physics,exercise,6.8
8.5,6,english,repeat,5.7
10.3,8,physics,read,4.5
18.3,4,physics,repeat,8.8
2.3,10,science,repeat,2.2
1.4,6,science,repeat,1.4
17.0,1,philosophy,repeat,7.6
15.5,4,history,repeat,8.0
5.3,8,english,repeat,5.3
6.5,5,physics,exercise,3.4
6.2,6,philosophy,flashcards,5.1
13.0,2,english,repeat,6.8
1.2,8,physics,flashcards,3.3
9.8,6,math,exercise,6.2
2.7,8,computer_science,flashcards,5.7
16.4,3,english,repeat,8.4
7.6,6,history,repeat,5.8
10.6,6,computer_science,repeat,6.1
0.6,8,philosophy,read,1.1
1.2,8,philosophy,repeat,2.1
13.5,6,physics,read,4.9
15.3,5,computer_science,repeat,8.1
14.2,8,physics,read,5.1
14.7,5,english,repeat,9.2
2.1,8,philosophy,repeat,2.5
13.9,4,math,exercise,6.1
3.6,7,philosophy,flashcards,4.8
2.0,6,science,repeat,2.1
15.1,3,art,flashcards,9.9
17.8,5,history,repeat,9.0
14.3,2,computer_science,flashcards,9.3
16.1,6,physics,read,5.1
19.8,3,art,repeat,9.4
2.7,6,art,flashcards,4.4
19.3,3,italian,repeat,8.7
12.0,6,history,read,5.4
16.3,4,science,repeat,7.1
13.0,8,philosophy,read,6.4
11.4,6,english,repeat,7.5
14.1,5,philosophy,read,6.2
6.4,7,science,read,2.7
18.5,4,physics,exercise,7.6
2.3,7,italian,read,2.1
6.4,7,philosophy,repeat,4.6
0.6,8,computer_science,flashcards,3.6
5.4,7,history,flashcards,6.0
4.4,9,art,flashcards,5.9
1.0,9,physics,exercise,2.1
9.8,4,science,read,5.3
9.4,7,english,read,5.7
1.6,8,english,repeat,3.6
5.2,6,italian,flashcards,6.2
19.1,4,science,flashcards,9.6
2.2,8,physics,exercise,2.6
6.1,5,computer_science,repeat,5.5
0.7,9,art,flashcards,4.2
3.0,7,history,flashcards,5.9
14.0,6,math,exercise,6.8
7.3,6,math,exercise,4.6
9.0,7,physics,flashcards,6.6
3.1,9,science,read,2.6
13.6,6,math,read,5.7
15.0,3,italian,repeat,8.3
3.6,10,science,read,2.4
0.9,8,math,exercise,1.4
1.6,6,computer_science,read,2.1
13.1,5,art,repeat,6.7
2.7,7,english,read,2.8
9.9,5,science,repeat,4.8
3.1,7,english,flashcards,4.9
3.4,8,english,read,3.9
0.1,8,math,exercise,1.9
6.4,8,science,read,2.8
1.8,7,art,read,2.4
7.9,7,computer_science,repeat,7.3
12.0,5,philosophy,read,5.9
7.4,9,italian,repeat,5.3
14.1,3,english,repeat,8.2
14.8,3,art,flashcards,8.9
13.9,8,history,flashcards,10.0
18.7,3,history,repeat,10.0
4.7,4,philosophy,flashcards,4.8
3.8,10,philosophy,flashcards,6.2
12.2,3,philosophy,flashcards,7.2
11.9,5,italian,repeat,6.6
10.2,7,italian,read,4.5
0.1,9,computer_science,read,2.5
11.1,4,english,repeat,6.0
18.7,7,physics,read,6.5
6.7,7,history,repeat,5.3
19.4,3,math,flashcards,10.0
7.1,5,math,flashcards,4.0
2.8,8,philosophy,repeat,3.4
8.0,8,history,read,4.1
9.9,5,physics,repeat,5.4
12.6,2,physics,read,4.2
10.1,4,math,flashcards,6.8
10.7,5,physics,exercise,5.0
0.5,6,history,repeat,2.0
5.1,8,english,read,3.7
6.2,8,art,repeat,5.8
19.7,2,physics,exercise,8.8
5.9,8,english,repeat,5.2
17.9,2,history,repeat,8.9
6.1,4,math,exercise,3.4
1.9,6,english,flashcards,3.9
5.0,6,physics,read,2.0
5.5,8,philosophy,read,3.8
19.6,4,english,repeat,10.0
13.5,3,philosophy,flashcards,8.1
18.6,2,science,flashcards,9.0
16.7,6,math,flashcards,8.4
11.6,6,history,flashcards,8.8
13.5,3,art,read,6.3
12.5,7,philosophy,flashcards,8.0
13.3,8,art,flashcards,9.5
5.3,7,art,flashcards,6.4
8.2,5,philosophy,flashcards,6.8
11.9,4,art,read,5.6
0.7,7,computer_science,repeat,3.4
9.7,7,science,repeat,4.9
17.2,3,philosophy,read,6.9
9.8,7,math,read,4.3
11.0,5,philosophy,flashcards,7.6
4.0,6,english,flashcards,5.9
15.9,5,computer_science,repeat,8.2
7.2,6,philosophy,flashcards,5.5
19.1,2,history,read,7.5
19.9,3,science,read,7.9
18.3,3,english,repeat,8.9
1.7,7,philosophy,read,1.5
6.7,5,physics,read,3.3
18.9,3,italian,repeat,9.5
16.1,4,physics,exercise,7.1
18.2,4,art,flashcards,10.0
11.5,6,math,exercise,6.6
9.6,8,art,repeat,6.3
2.1,6,philosophy,repeat,2.5
16.8,6,science,repeat,7.6
14.9,2,physics,exercise,7.2
1.2,10,history,flashcards,4.7
4.2,8,english,flashcards,6.1
11.1,4,science,repeat,5.7
13.7,1,art,repeat,7.8
2.8,5,english,flashcards,4.6
4.9,6,physics,flashcards,4.4
3.9,8,history,flashcards,5.2
4.4,6,italian,flashcards,6.3
18.4,3,italian,flashcards,9.7
14.3,4,history,flashcards,9.4
14.7,5,english,flashcards,9.5
15.9,2,philosophy,repeat,8.1
7.1,6,english,repeat,6.9
15.3,5,english,flashcards,10.0
19.6,7,philosophy,read,8.3
14.0,6,science,repeat,6.1
8.3,6,physics,read,3.2
14.3,3,english,repeat,8.0
18.0,4,physics,exercise,9.0
2.6,6,art,repeat,3.3
5.3,7,italian,repeat,4.2
18.4,4,italian,flashcards,10.0
18.9,3,philosophy,flashcards,9.8
9.7,7,art,flashcards,7.8
7.5,6,italian,read,5.4
5.7,6,philosophy,repeat,3.7
10.0,5,english,repeat,7.1
18.7,1,art,read,7.4
3.0,5,science,flashcards,3.7
8.4,7,art,repeat,5.8
18.2,6,math,exercise,7.7
7.0,9,italian,repeat,5.9
15.4,6,art,read,6.1
7.8,7,computer_science,flashcards,7.2
16.1,4,english,read,7.8
19.6,5,science,repeat,8.8
7.8,5,physics,exercise,4.5
16.9,6,philosophy,repeat,7.7
19.8,3,computer_science,repeat,9.4
19.7,3,computer_science,flashcards,10.0
8.7,6,science,flashcards,5.9
9.7,7,philosophy,read,4.9
6.1,6,science,read,3.0
6.3,7,physics,read,2.2
9.8,4,philosophy,flashcards,7.2
4.0,7,art,repeat,3.9
14.2,6,italian,read,6.4
10.7,4,science,repeat,5.9
18.0,3,physics,flashcards,8.4
16.2,4,english,flashcards,9.5
6.4,6,math,flashcards,4.6
10.1,7,english,read,6.1
15.0,5,math,flashcards,8.1
3.9,8,history,flashcards,5.1
0.6,9,art,repeat,3.1
17.0,4,history,flashcards,9.9
2.8,10,science,flashcards,3.8
17.8,2,science,read,5.6
18.3,3,math,exercise,7.9
9.2,6,philosophy,read,4.3
16.1,1,physics,flashcards,7.2
7.3,8,computer_science,repeat,5.6
17.2,2,science,repeat,7.2
16.5,4,history,repeat,8.2
1.6,9,history,flashcards,4.7
11.7,9,english,repeat,7.8
12.8,2,art,repeat,7.6
0.0,9,math,exercise,1.1
19.6,3,computer_science,repeat,9.9
8.1,7,math,read,3.5
10.3,7,science,read,4.3
3.9,8,italian,repeat,3.3
12.2,5,computer_science,repeat,7.0
16.2,2,english,repeat,7.5
11.7,4,history,read,4.7
15.8,5,english,read,7.5
14.6,3,science,read,5.5
4.8,7,italian,flashcards,5.8
8.7,8,computer_science,flashcards,7.1
3.0,5,math,repeat,1.2
0.8,10,computer_science,read,2.4
1.3,10,history,repeat,3.6
18.8,4,math,flashcards,8.7
19.7,2,art,repeat,9.1
1.9,8,math,flashcards,3.4
6.7,6,physics,exercise,4.9
2.3,6,italian,repeat,3.9
16.7,4,physics,flashcards,8.7
9.9,4,math,exercise,3.9
12.4,3,art,flashcards,8.9
10.8,4,computer_science,flashcards,8.3
14.2,2,computer_science,repeat,7.1
6.4,8,computer_science,repeat,6.5
2.7,8,art,flashcards,5.0
0.4,7,science,read,1.4
8.9,5,math,exercise,4.1
18.2,5,physics,flashcards,8.8
6.1,8,italian,repeat,4.1
3.9,7,italian,flashcards,5.3
18.5,3,math,repeat,7.9
2.1,5,math,read,1.0
1.0,7,english,flashcards,4.2
17.6,2,physics,exercise,8.0
14.0,3,history,repeat,7.3
8.4,8,philosophy,repeat,5.6
15.0,4,history,repeat,7.2
14.8,5,computer_science,repeat,7.7
0.8,8,italian,repeat,2.6
13.5,4,math,read,3.8
12.8,5,philosophy,read,6.0
19.3,3,science,read,7.4
19.3,3,italian,repeat,9.3
7.6,7,art,flashcards,6.4
11.8,5,physics,exercise,6.1
2.8,7,history,flashcards,4.6
1.3,8,science,flashcards,4.1
8.7,9,math,exercise,5.1
13.8,6,science,flashcards,8.2
11.4,6,english,read,6.6
8.6,7,art,repeat,6.1
16.4,5,art,repeat,6.8
15.9,4,philosophy,flashcards,8.2
14.6,6,computer_science,repeat,7.9
1.5,8,italian,repeat,3.3
15.9,5,history,repeat,9.1
18.4,3,english,repeat,9.1
1.2,6,italian,repeat,3.0
8.0,8,italian,flashcards,7.7
19.8,3,philosophy,repeat,8.1
12.0,4,art,repeat,6.7
10.3,6,physics,exercise,5.1
3.5,7,science,flashcards,3.9
11.3,7,math,exercise,6.8
8.8,5,physics,exercise,4.8
2.5,8,physics,read,1.0
9.3,7,computer_science,repeat,6.2
3.3,8,computer_science,flashcards,5.8
14.6,5,physics,read,5.5
19.5,2,art,repeat,8.0
9.4,6,italian,repeat,6.7
12.6,6,science,read,5.3
8.6,6,italian,repeat,5.3
2.8,10,italian,repeat,5.2
19.4,3,italian,repeat,9.3
2.6,7,science,repeat,3.2
2.2,10,science,repeat,3.3
9.2,7,philosophy,repeat,6.6
13.2,3,history,repeat,7.5
7.1,7,physics,exercise,4.8
3.9,8,philosophy,repeat,4.0
16.4,3,philosophy,flashcards,9.8
7.3,6,math,exercise,3.9
3.9,5,computer_science,flashcards,5.7
7.3,7,math,exercise,4.1
4.3,4,computer_science,read,3.4
10.4,4,history,flashcards,7.4
13.4,3,english,repeat,7.4
16.0,4,computer_science,repeat,7.5
4.6,6,italian,read,4.1
3.3,8,computer_science,repeat,3.6
0.4,5,science,flashcards,2.7
4.6,6,history,read,3.4
0.5,9,philosophy,repeat,2.9
6.9,5,italian,flashcards,6.2
2.9,9,english,read,2.7
11.6,5,history,flashcards,8.7
7.7,5,philosophy,read,4.3
1.9,6,art,repeat,3.1
8.0,6,history,flashcards,7.0
4.2,10,english,read,4.1
13.6,9,philosophy,flashcards,8.5
7.3,4,science,flashcards,4.3
2.9,8,computer_science,repeat,4.8
7.0,9,math,flashcards,5.6
4.5,5,english,read,3.8
15.9,3,math,flashcards,7.7
19.7,4,physics,repeat,7.7
0.5,8,computer_science,read,1.6
13.8,2,english,repeat,7.4
5.3,8,history,repeat,5.3
1.3,8,science,repeat,2.0
0.3,9,history,flashcards,4.9
17.6,4,art,flashcards,9.6
7.1,7,physics,exercise,4.2
19.9,3,science,repeat,8.3
8.8,8,italian,repeat,6.5
3.8,5,philosophy,repeat,2.8
15.5,2,physics,read,5.7
18.5,5,philosophy,read,8.0
16.3,4,computer_science,repeat,9.3
14.9,3,italian,repeat,7.3
6.7,8,italian,repeat,4.5
1.3,9,science,read,1.6
4.0,4,computer_science,flashcards,5.9
8.9,7,art,flashcards,6.4
19.1,2,physics,flashcards,9.1
14.5,5,physics,exercise,6.9
16.6,4,english,flashcards,10.0
5.5,8,history,flashcards,7.1
13.7,5,english,flashcards,9.3
17.2,2,art,repeat,9.1
9.6,3,italian,repeat,6.1
8.6,4,math,exercise,4.8
14.4,3,art,repeat,7.6
11.2,6,art,repeat,7.1
19.9,4,science,flashcards,9.7
8.5,5,science,repeat,3.9
3.5,6,science,read,2.5
9.4,6,science,repeat,4.8
4.7,4,history,read,2.7
11.2,6,physics,flashcards,6.0
2.5,7,physics,exercise,2.7
19.0,3,science,read,6.5
17.2,3,history,repeat,8.6
3.1,6,science,flashcards,3.8
3.4,5,history,repeat,3.6
10.2,7,english,repeat,7.9
15.5,2,philosophy,flashcards,8.0
4.4,6,history,flashcards,5.3
1.2,6,english,repeat,2.7
10.9,7,computer_science,flashcards,8.8
13.8,4,computer_science,repeat,7.8
4.9,8,english,repeat,5.0
14.8,5,italian,flashcards,9.9
19.0,2,italian,flashcards,10.0
2.7,7,science,read,1.2
10.2,3,italian,flashcards,8.0
1.1,8,computer_science,read,2.0
4.1,6,italian,flashcards,5.3
1.8,6,philosophy,repeat,2.3
8.1,6,computer_science,read,5.0
16.4,3,history,repeat,8.7
11.5,6,art,flashcards,8.8
4.5,10,italian,flashcards,6.6
0.8,10,italian,flashcards,4.0
11.1,3,physics,flashcards,6.2
2.7,10,philosophy,repeat,3.4
6.9,6,computer_science,read,4.7
10.2,2,computer_science,read,4.9
18.1,3,math,exercise,8.4
1.6,5,physics,read,1.0
13.4,4,italian,flashcards,9.0
0.3,10,english,repeat,2.7
12.6,3,history,flashcards,7.9
11.0,3,italian,flashcards,7.4
16.2,4,math,exercise,7.2
10.6,4,art,flashcards,8.3
7.1,6,computer_science,repeat,5.1
4.9,7,history,flashcards,5.1
1.7,5,physics,exercise,2.4
10.7,6,italian,repeat,6.3
17.8,2,philosophy,repeat,7.9
10.3,7,english,flashcards,9.1
14.8,3,math,exercise,7.1
6.0,5,art,repeat,4.1
9.0,4,science,flashcards,6.2
6.5,6,english,repeat,6.1
2.2,5,italian,repeat,2.9
8.3,7,art,read,5.3
15.3,3,english,read,7.3
7.9,7,english,flashcards,8.2
13.0,5,computer_science,repeat,8.2
15.2,7,english,flashcards,10.0
6.5,6,philosophy,repeat,4.6
16.0,3,art,repeat,7.8
6.8,7,italian,repeat,5.3
5.1,4,italian,read,3.2
4.4,6,philosophy,flashcards,5.0
4.0,7,physics,flashcards,4.4
14.7,5,art,repeat,8.1
17.8,5,english,flashcards,10.0
4.6,9,math,exercise,4.7
1.7,7,history,flashcards,4.1
6.3,5,art,read,3.8
13.2,5,science,flashcards,7.8
7.4,6,math,read,1.8
11.0,3,philosophy,repeat,5.3
14.9,5,english,repeat,7.7
8.2,5,physics,read,3.3
20.0,3,science,repeat,7.7
6.0,6,physics,exercise,3.0
19.6,6,physics,read,7.1
4.1,8,computer_science,repeat,4.4
2.2,8,science,repeat,2.2
15.0,6,history,read,6.6
14.0,4,computer_science,read,7.2
16.2,2,science,flashcards,8.3
6.9,3,physics,exercise,4.1
18.6,4,computer_science,flashcards,10.0
2.4,8,science,flashcards,3.7
0.6,7,history,flashcards,3.5
6.0,6,math,exercise,3.7
15.9,3,art,read,6.6
13.5,3,english,repeat,8.1
8.7,5,science,repeat,3.5
5.1,7,history,repeat,5.3
1.2,9,art,flashcards,4.4
6.8,6,computer_science,repeat,4.9
9.2,8,science,read,5.2
13.7,8,science,read,5.9
12.9,5,philosophy,repeat,6.5
18.9,3,science,flashcards,9.1
2.0,4,english,repeat,3.0
6.7,7,philosophy,flashcards,6.4
9.6,6,art,flashcards,7.9
13.4,5,computer_science,flashcards,8.6
9.9,5,computer_science,repeat,5.8
18.3,3,italian,flashcards,10.0
12.2,3,italian,flashcards,7.8
0.8,9,art,repeat,2.8
2.3,3,history,repeat,2.7
15.1,5,history,flashcards,10.0
14.3,2,philosophy,repeat,7.3
3.1,9,art,read,3.1
1.2,7,history,repeat,2.4
11.6,6,italian,read,7.0
12.7,5,italian,repeat,7.5
2.7,9,physics,flashcards,4.5
9.5,8,history,repeat,6.3
6.1,8,art,flashcards,6.0
18.6,4,math,exercise,8.3
4.4,6,philosophy,read,2.6
14.7,5,science,read,6.7
10.4,7,science,flashcards,7.0
0.2,7,history,read,1.0
10.3,6,philosophy,flashcards,8.0
2.0,6,computer_science,repeat,3.1
13.2,6,english,flashcards,9.3
11.3,6,science,repeat,5.0
0.2,6,italian,read,1.6
4.1,7,philosophy,flashcards,5.0
15.5,4,art,repeat,7.4
5.5,7,philosophy,flashcards,6.2
10.0,4,computer_science,flashcards,7.6
6.2,8,science,read,4.0
18.4,2,italian,repeat,9.3
10.7,9,math,exercise,5.4
13.9,5,art,repeat,7.9
1.7,7,italian,read,2.5
